,Serial.num,cup.num,larvae.num,initial.aggregate.wetmass_mg,initial.aggregate.drymass_mg,larval.biomass.final_mg,sex,instar,Exclude,Notes,larvae.stuck.to.dish,initial.mean.drymass_mg,larval.biomass.gained.average_mg
1,2,13,1,217.5,27.7332581,60.3,F,5,,,,2.77332581,57.52667419
2,2,13,2,217.5,27.7332581,67.9,F,5,,,,2.77332581,65.12667419
3,2,13,3,217.5,27.7332581,27,F,4,,,,2.77332581,24.22667419
4,2,13,4,217.5,27.7332581,49.1,F,5?,,,,2.77332581,46.32667419
5,2,13,5,217.5,27.7332581,50.9,F,5?,,,,2.77332581,48.12667419
6,2,13,6,217.5,27.7332581,26,F,4,,,,2.77332581,23.22667419
7,2,13,7,217.5,27.7332581,67.3,F,5,,,x,2.77332581,64.52667419
8,2,13,8,217.5,27.7332581,35.8,M,4M,,,,2.77332581,33.02667419
9,2,13,9,217.5,27.7332581,24.5,M,4,,,,2.77332581,21.72667419
10,2,13,10,217.5,27.7332581,34.9,M,4,,,,2.77332581,32.12667419
11,19,33,1,215.7,27.5059847,39.3,F,4,,,,2.75059847,36.54940153
12,19,33,2,215.7,27.5059847,45,F,4,,,,2.75059847,42.24940153
13,19,33,3,215.7,27.5059847,29.4,F,4,,,,2.75059847,26.64940153
14,19,33,4,215.7,27.5059847,26.5,F,4,,,,2.75059847,23.74940153
15,19,33,5,215.7,27.5059847,32.1,F,5?,,,x,2.75059847,29.34940153
16,19,33,6,215.7,27.5059847,57.5,F,4,,,,2.75059847,54.74940153
17,19,33,7,215.7,27.5059847,48.2,F,4,,,,2.75059847,45.44940153
18,19,33,8,215.7,27.5059847,23.7,M,4,,,,2.75059847,20.94940153
19,19,33,9,215.7,27.5059847,13.5,M,,,,,2.75059847,10.74940153
20,19,33,10,215.7,27.5059847,23.1,M,4,,,,2.75059847,20.34940153
21,34,24,1,167.7,21.4453607,14.5,F,4,,,,2.14453607,12.35546393
22,34,24,2,167.7,21.4453607,15.1,F,4,,,,2.14453607,12.95546393
23,34,24,3,167.7,21.4453607,28.8,F,5,,,,2.14453607,26.65546393
24,34,24,4,167.7,21.4453607,16.2,F,4,,,,2.14453607,14.05546393
25,34,24,5,167.7,21.4453607,29.8,F,5,,,,2.14453607,27.65546393
26,34,24,6,167.7,21.4453607,23.3,M,4,,,,2.14453607,21.15546393
27,34,24,7,167.7,21.4453607,17.4,M,4,,,,2.14453607,15.25546393
28,34,24,8,167.7,21.4453607,11.8,M,3?,,,,2.14453607,9.65546393
29,34,24,9,167.7,21.4453607,NA,,,,,,2.14453607,NA
30,34,24,10,167.7,21.4453607,NA,,,,,,2.14453607,NA
31,57,17,1,192.9,24.6271883,40,F,5,,,,2.46271883,37.53728117
32,57,17,2,192.9,24.6271883,20.7,F,4,,,,2.46271883,18.23728117
33,57,17,3,192.9,24.6271883,29.7,F,4,,,,2.46271883,27.23728117
34,57,17,4,192.9,24.6271883,18.6,F,4,,,,2.46271883,16.13728117
35,57,17,5,192.9,24.6271883,18.6,F,4,,,,2.46271883,16.13728117
36,57,17,6,192.9,24.6271883,29.3,M,4,,,,2.46271883,26.83728117
37,57,17,7,192.9,24.6271883,25.7,M,4,,,,2.46271883,23.23728117
38,57,17,8,192.9,24.6271883,20.6,M,4,,,,2.46271883,18.13728117
39,57,17,9,192.9,24.6271883,24,M,4,,,,2.46271883,21.53728117
40,57,17,10,192.9,24.6271883,27.6,M,4,,,,2.46271883,25.13728117
41,73,32,1,210.3,26.8241645,33.3,M,4,,,,2.68241645,30.61758355
42,73,32,2,210.3,26.8241645,33.2,M,4,,,,2.68241645,30.51758355
43,73,32,3,210.3,26.8241645,12.2,M,4,,,,2.68241645,9.51758355
44,73,32,4,210.3,26.8241645,24.7,M,4,,,,2.68241645,22.01758355
45,73,32,5,210.3,26.8241645,15.9,M,4,,,,2.68241645,13.21758355
46,73,32,6,210.3,26.8241645,19.6,M,4,,,,2.68241645,16.91758355
47,73,32,7,210.3,26.8241645,17.8,F,4,,,,2.68241645,15.11758355
48,73,32,8,210.3,26.8241645,40.4,F,4,,,,2.68241645,37.71758355
49,73,32,9,210.3,26.8241645,26.1,F,4,,,x,2.68241645,23.41758355
50,73,32,10,210.3,26.8241645,NA,,,,,,2.68241645,NA
51,119,19,1,189,24.1347626,57.1,F ,5?,,,,2.41347626,54.68652374
52,119,19,2,189,24.1347626,25,F,4,,,x,2.41347626,22.58652374
53,119,19,3,189,24.1347626,28.7,F,4,,,x,2.41347626,26.28652374
54,119,19,4,189,24.1347626,33.3,M,4,,,,2.41347626,30.88652374
55,119,19,5,189,24.1347626,36,M,4,,,,2.41347626,33.58652374
56,119,19,6,189,24.1347626,46,M,5,,,,2.41347626,43.58652374
57,119,19,7,189,24.1347626,38.9,M,4,,,,2.41347626,36.48652374
58,119,19,8,189,24.1347626,13.6,M,4?,,,,2.41347626,11.18652374
59,119,19,9,189,24.1347626,33.3,M,4,,,,2.41347626,30.88652374
60,119,19,10,189,24.1347626,NA,,,,,,2.41347626,NA
61,127,29,1,193.4,24.6903198,30.2,M,5,,,,2.46903198,27.73096802
62,127,29,2,193.4,24.6903198,21.9,M,4,,,,2.46903198,19.43096802
63,127,29,3,193.4,24.6903198,26.5,M,4,,,,2.46903198,24.03096802
64,127,29,4,193.4,24.6903198,40.6,M,5,,,,2.46903198,38.13096802
65,127,29,5,193.4,24.6903198,14.4,M,4,,,,2.46903198,11.93096802
66,127,29,6,193.4,24.6903198,27.4,M,4,,,,2.46903198,24.93096802
67,127,29,7,193.4,24.6903198,21.6,M,4,,,,2.46903198,19.13096802
68,127,29,8,193.4,24.6903198,21.6,F,4,,,,2.46903198,19.13096802
69,127,29,9,193.4,24.6903198,27.5,F,4,,,,2.46903198,25.03096802
70,127,29,10,193.4,24.6903198,NA,,,,,,2.46903198,NA
71,133,8,1,203.4,25.9529498,21.4,F ,4,,,,2.59529498,18.80470502
72,133,8,2,203.4,25.9529498,27.3,F,4,,,,2.59529498,24.70470502
73,133,8,3,203.4,25.9529498,31.9,F,4,,,,2.59529498,29.30470502
74,133,8,4,203.4,25.9529498,23,F,4,,,,2.59529498,20.40470502
75,133,8,5,203.4,25.9529498,25.4,F,4,,,,2.59529498,22.80470502
76,133,8,6,203.4,25.9529498,33.8,M,5,,,,2.59529498,31.20470502
77,133,8,7,203.4,25.9529498,19.3,M,4,,,,2.59529498,16.70470502
78,133,8,8,203.4,25.9529498,18,M,4,,,,2.59529498,15.40470502
79,133,8,9,203.4,25.9529498,14,M,4,,,,2.59529498,11.40470502
80,133,8,10,203.4,25.9529498,15,M,4,,,,2.59529498,12.40470502
81,141,15,1,207.6,26.4832544,30.7,M ,4M,,,,2.64832544,28.05167456
82,141,15,2,207.6,26.4832544,35.8,M,4,,,,2.64832544,33.15167456
83,141,15,3,207.6,26.4832544,25.4,M,4,,,,2.64832544,22.75167456
84,141,15,4,207.6,26.4832544,34.6,M,4,,,,2.64832544,31.95167456
85,141,15,5,207.6,26.4832544,69.9,F,5,,,,2.64832544,67.25167456
86,141,15,6,207.6,26.4832544,26.7,F,4,,,,2.64832544,24.05167456
87,141,15,7,207.6,26.4832544,15.1,F,4,,,,2.64832544,12.45167456
88,141,15,8,207.6,26.4832544,76.4,F,5,,,,2.64832544,73.75167456
89,141,15,9,207.6,26.4832544,NA,,,,,,2.64832544,NA
90,141,15,10,207.6,26.4832544,NA,,,,,,2.64832544,NA
91,153,22,1,191.4,24.4377938,32.2,F ,4,,,,2.44377938,29.75622062
92,153,22,2,191.4,24.4377938,38.2,F,5,,,,2.44377938,35.75622062
93,153,22,3,191.4,24.4377938,44.5,F,5,,,,2.44377938,42.05622062
94,153,22,4,191.4,24.4377938,35.2,F,4,,,,2.44377938,32.75622062
95,153,22,5,191.4,24.4377938,38.9,F,5,,,,2.44377938,36.45622062
96,153,22,6,191.4,24.4377938,35.7,F,4?,,,,2.44377938,33.25622062
97,153,22,7,191.4,24.4377938,40.3,F,5,,,,2.44377938,37.85622062
98,153,22,8,191.4,24.4377938,32.6,M,5,,,,2.44377938,30.15622062
99,153,22,9,191.4,24.4377938,25,M,4,,,,2.44377938,22.55622062
100,153,22,10,191.4,24.4377938,1.8,M,2?,,,,2.44377938,-0.64377938
101,156,26,1,196.9,25.1322403,41.1,M ,4,,,,2.51322403,38.58677597
102,156,26,2,196.9,25.1322403,35.5,M,4,,,,2.51322403,32.98677597
103,156,26,3,196.9,25.1322403,80.5,F,5,,,,2.51322403,77.98677597
104,156,26,4,196.9,25.1322403,62.7,F,5,,,,2.51322403,60.18677597
105,156,26,5,196.9,25.1322403,89.2,F,5,,,,2.51322403,86.68677597
106,156,26,6,196.9,25.1322403,58.1,F,5,,,,2.51322403,55.58677597
107,156,26,7,196.9,25.1322403,29.2,F,4,,,,2.51322403,26.68677597
108,156,26,8,196.9,25.1322403,56.7,F,5,,,,2.51322403,54.18677597
109,156,26,9,196.9,25.1322403,48.3,F,5,,,,2.51322403,45.78677597
110,156,26,10,196.9,25.1322403,55,F,5?,,,,2.51322403,52.48677597
111,159,35,1,219.3,27.9605315,39.5,M ,4,,,,2.79605315,36.70394685
112,159,35,2,219.3,27.9605315,46.3,M,4,,,x,2.79605315,43.50394685
113,159,35,3,219.3,27.9605315,30.9,M,4,,,x,2.79605315,28.10394685
114,159,35,4,219.3,27.9605315,32.7,M,4,,,x,2.79605315,29.90394685
115,159,35,5,219.3,27.9605315,53.5,F,4,,,x,2.79605315,50.70394685
116,159,35,6,219.3,27.9605315,52.5,F,4,,,,2.79605315,49.70394685
117,159,35,7,219.3,27.9605315,48.2,F,4,,,,2.79605315,45.40394685
118,159,35,8,219.3,27.9605315,44.9,F,4,,,,2.79605315,42.10394685
119,159,35,9,219.3,27.9605315,60.6,F,5?,,,,2.79605315,57.80394685
120,159,35,10,219.3,27.9605315,52.6,F,5?,,,,2.79605315,49.80394685
121,172,18,1,188.3,24.0463785,25.4,F ,4,,,,2.40463785,22.99536215
122,172,18,2,188.3,24.0463785,43.1,F,4,,,x,2.40463785,40.69536215
123,172,18,3,188.3,24.0463785,26.6,F,4,,,x,2.40463785,24.19536215
124,172,18,4,188.3,24.0463785,20.3,F,4,,,,2.40463785,17.89536215
125,172,18,5,188.3,24.0463785,42.8,F,4,,,,2.40463785,40.39536215
126,172,18,6,188.3,24.0463785,22.2,M,4,,,,2.40463785,19.79536215
127,172,18,7,188.3,24.0463785,32.4,M,4,,,,2.40463785,29.99536215
128,172,18,8,188.3,24.0463785,38.8,M,4,,,,2.40463785,36.39536215
129,172,18,9,188.3,24.0463785,5.3,M,3,,,x,2.40463785,2.89536215
130,172,18,10,188.3,24.0463785,NA,,,,,,2.40463785,NA
131,213,34,1,230.7,29.3999297,18.8,F ,m4,,,,2.93999297,15.86000703
132,213,34,2,230.7,29.3999297,28.2,F,4,,,,2.93999297,25.26000703
133,213,34,3,230.7,29.3999297,68.5,F,4,,,,2.93999297,65.56000703
134,213,34,4,230.7,29.3999297,28.8,F,4,,,,2.93999297,25.86000703
135,213,34,5,230.7,29.3999297,23.4,F,4,,,x,2.93999297,20.46000703
136,213,34,6,230.7,29.3999297,57.7,F,4,,,,2.93999297,54.76000703
137,213,34,7,230.7,29.3999297,58.5,F,4,,,x,2.93999297,55.56000703
138,213,34,8,230.7,29.3999297,31.6,M,4,,,,2.93999297,28.66000703
139,213,34,9,230.7,29.3999297,43.9,M,4,,,,2.93999297,40.96000703
140,213,34,10,230.7,29.3999297,28.4,M,4,,,,2.93999297,25.46000703
141,223,12,1,209.9,26.7736593,53.6,F ,5,,,,2.67736593,50.92263407
142,223,12,2,209.9,26.7736593,42.8,F,4,,,,2.67736593,40.12263407
143,223,12,3,209.9,26.7736593,31.1,F,4,,,,2.67736593,28.42263407
144,223,12,4,209.9,26.7736593,27.8,F,4,,,,2.67736593,25.12263407
145,223,12,5,209.9,26.7736593,25.6,F,4,,,,2.67736593,22.92263407
146,223,12,6,209.9,26.7736593,43.5,F,4,,,,2.67736593,40.82263407
147,223,12,7,209.9,26.7736593,27.6,F,4,,,,2.67736593,24.92263407
148,223,12,8,209.9,26.7736593,45,M,5,,,,2.67736593,42.32263407
149,223,12,9,209.9,26.7736593,31.3,M,4,,,x,2.67736593,28.62263407
150,223,12,10,209.9,26.7736593,23.9,M,4,,,,2.67736593,21.22263407
151,226,16,1,210.6,26.8620434,66.4,F ,4,,,,2.68620434,63.71379566
152,226,16,2,210.6,26.8620434,32.4,M,m4,,,,2.68620434,29.71379566
153,226,16,3,210.6,26.8620434,28.8,M,m4,,,,2.68620434,26.11379566
154,226,16,4,210.6,26.8620434,30.8,M,4,,,,2.68620434,28.11379566
155,226,16,5,210.6,26.8620434,17.6,M,4,,,,2.68620434,14.91379566
156,226,16,6,210.6,26.8620434,35.1,M,4,,,,2.68620434,32.41379566
157,226,16,7,210.6,26.8620434,31.2,M,4,,,,2.68620434,28.51379566
158,226,16,8,210.6,26.8620434,38.7,M,4,,,,2.68620434,36.01379566
159,226,16,9,210.6,26.8620434,43.2,M,4,,,,2.68620434,40.51379566
160,226,16,10,210.6,26.8620434,25.4,M,4,,,,2.68620434,22.71379566
161,234,23,1,181.7,23.2130427,24.2,F ,5?,,,,2.32130427,21.87869573
162,234,23,2,181.7,23.2130427,33.2,F,4,,,,2.32130427,30.87869573
163,234,23,3,181.7,23.2130427,48.4,F,5,,,,2.32130427,46.07869573
164,234,23,4,181.7,23.2130427,25.8,F,4,,,,2.32130427,23.47869573
165,234,23,5,181.7,23.2130427,28.9,F,4,,,,2.32130427,26.57869573
166,234,23,6,181.7,23.2130427,27.4,F,4,,,x,2.32130427,25.07869573
167,234,23,7,181.7,23.2130427,35.8,M,4,,,,2.32130427,33.47869573
168,234,23,8,181.7,23.2130427,40.7,M,4,,,,2.32130427,38.37869573
169,234,23,9,181.7,23.2130427,25.9,M,4,,,,2.32130427,23.57869573
170,234,23,10,181.7,23.2130427,31.7,M,4,,,,2.32130427,29.37869573
171,238,28,1,213.3,27.2029535,61.4,F ,5,,,,2.72029535,58.67970465
172,238,28,2,213.3,27.2029535,47.7,F,4,,,,2.72029535,44.97970465
173,238,28,3,213.3,27.2029535,39,F,4,,,,2.72029535,36.27970465
174,238,28,4,213.3,27.2029535,42.6,F,4,,,,2.72029535,39.87970465
175,238,28,5,213.3,27.2029535,42.5,F,4,,,,2.72029535,39.77970465
176,238,28,6,213.3,27.2029535,28.6,M,4,,,,2.72029535,25.87970465
177,238,28,7,213.3,27.2029535,31.9,M,4,,,,2.72029535,29.17970465
178,238,28,8,213.3,27.2029535,68.7,M,4?,,,,2.72029535,65.97970465
179,238,28,9,213.3,27.2029535,62.8,F,5,,,,2.72029535,60.07970465
180,238,28,10,213.3,27.2029535,66.6,F,5,,,,2.72029535,63.87970465
181,242,31,1,220.2,28.0741682,24.3,F ,4,,written as 224,,2.80741682,21.49258318
182,242,31,2,220.2,28.0741682,21.1,F,4,,written as 224,,2.80741682,18.29258318
183,242,31,3,220.2,28.0741682,39.1,F,4,,written as 224,,2.80741682,36.29258318
184,242,31,4,220.2,28.0741682,31.8,F,4,,written as 224,,2.80741682,28.99258318
185,242,31,5,220.2,28.0741682,31.1,F,4,,written as 224,x,2.80741682,28.29258318
186,242,31,6,220.2,28.0741682,29.5,M,4,,written as 224,,2.80741682,26.69258318
187,242,31,7,220.2,28.0741682,32.5,M,4,,written as 224,,2.80741682,29.69258318
188,242,31,8,220.2,28.0741682,30.1,M,4,,written as 224,,2.80741682,27.29258318
189,242,31,9,220.2,28.0741682,21.2,M,4,,written as 224,,2.80741682,18.39258318
190,242,31,10,220.2,28.0741682,57.4,M,5,,written as 224,,2.80741682,54.59258318
191,244,36,1,220.9,28.1625523,31.8,M ,4,,written as 241,,2.81625523,28.98374477
192,244,36,2,220.9,28.1625523,30.7,M,4,,written as 241,,2.81625523,27.88374477
193,244,36,3,220.9,28.1625523,31.1,M ,4,,written as 241,,2.81625523,28.28374477
194,244,36,4,220.9,28.1625523,40.4,M4,4,,written as 241,,2.81625523,37.58374477
195,244,36,5,220.9,28.1625523,69.3,F,5,,written as 241,,2.81625523,66.48374477
196,244,36,6,220.9,28.1625523,75.2,F,5,,written as 241,,2.81625523,72.38374477
197,244,36,7,220.9,28.1625523,62.2,F,5,,written as 241,,2.81625523,59.38374477
198,244,36,8,220.9,28.1625523,47.5,F,4,,written as 241,,2.81625523,44.68374477
199,244,36,9,220.9,28.1625523,57.4,F,4,,written as 241,,2.81625523,54.58374477
200,244,36,10,220.9,28.1625523,33.6,F,4,,written as 241,,2.81625523,30.78374477
201,250,9,1,197,25.1448666,61.7,F ,4,,,,2.51448666,59.18551334
202,250,9,2,197,25.1448666,71.9,F,4,,,,2.51448666,69.38551334
203,250,9,3,197,25.1448666,28,M,m4,,,,2.51448666,25.48551334
204,250,9,4,197,25.1448666,40.9,M,4,,,,2.51448666,38.38551334
205,250,9,5,197,25.1448666,38.9,M,4,,,,2.51448666,36.38551334
206,250,9,6,197,25.1448666,56.6,F,4,,,,2.51448666,54.08551334
207,250,9,7,197,25.1448666,45.9,F,4,,,,2.51448666,43.38551334
208,250,9,8,197,25.1448666,68.2,F,4,,,,2.51448666,65.68551334
209,250,9,9,197,25.1448666,55.1,F,4,,,,2.51448666,52.58551334
210,250,9,10,197,25.1448666,58,F,4,,,,2.51448666,55.48551334
211,282,14,1,196.7,25.1069877,21.4,M ,4,,,,2.51069877,18.88930123
212,282,14,2,196.7,25.1069877,26.7,F,4,,,,2.51069877,24.18930123
213,282,14,3,196.7,25.1069877,26.2,F,4,,,,2.51069877,23.68930123
214,282,14,4,196.7,25.1069877,23.3,F,4,,,,2.51069877,20.78930123
215,282,14,5,196.7,25.1069877,27.1,F,4,,,,2.51069877,24.58930123
216,282,14,6,196.7,25.1069877,15.4,F,4?,,,,2.51069877,12.88930123
217,282,14,7,196.7,25.1069877,21.1,F,4,,,,2.51069877,18.58930123
218,282,14,8,196.7,25.1069877,20.8,F,4,,,,2.51069877,18.28930123
219,282,14,9,196.7,25.1069877,27.3,F,4,,,,2.51069877,24.78930123
220,282,14,10,196.7,25.1069877,25,F,4,,,,2.51069877,22.48930123
221,286,20,1,190.6,24.3367834,27.8,F ,4,,,,2.43367834,25.36632166
222,286,20,2,190.6,24.3367834,53.3,F,5,,,,2.43367834,50.86632166
223,286,20,3,190.6,24.3367834,55.1,F,5,,,,2.43367834,52.66632166
224,286,20,4,190.6,24.3367834,30.6,F,4,,,,2.43367834,28.16632166
225,286,20,5,190.6,24.3367834,25.2,F,4,,,,2.43367834,22.76632166
226,286,20,6,190.6,24.3367834,18.8,F,4,,,,2.43367834,16.36632166
227,286,20,7,190.6,24.3367834,39.9,M,5,,,,2.43367834,37.46632166
228,286,20,8,190.6,24.3367834,34.4,M,5,,,,2.43367834,31.96632166
229,286,20,9,190.6,24.3367834,39.8,M,5,,,,2.43367834,37.36632166
230,286,20,10,190.6,24.3367834,9.9,M,4?,,,,2.43367834,7.46632166
231,293,25,1,176.2,22.5185962,34.6,M ,4M,,,,2.25185962,32.34814038
232,293,25,2,176.2,22.5185962,32.5,M,4,,,,2.25185962,30.24814038
233,293,25,3,176.2,22.5185962,25.6,M,4,,,,2.25185962,23.34814038
