Quantify Compound Summary Report 

Printed Tue Dec 04 12:09:22 2018

Compound 1:  Salicin_2ion

	#	ID	Name	Type	Std. Conc	RT	Area	IS Area	Response	Detection Flags	Conc.	%Dev
161	161	HS Batch 5	HS-269	Analyte		10.07	104376	563781	0.185	bb	0.035901	
162	162	HS Batch 5	HS-270	Analyte		10.07	4621	645620	0.007	bb	0.001343	
163	163	HS Batch 5	HS-5_242_1911_D	Analyte		10.07	25110	475350	0.053	bb	0.009990	
164	164	HS Batch 5	HS-5_259_1911_D	Analyte		10.07	22532	505253	0.045	bb	0.008422	
165	165	HS Batch 5	HS-271	Analyte		10.07	26124	702329	0.037	bb	0.007015	
166	166	HS Batch 5	HS-272	Analyte		10.09	32285	470268	0.069	bb	0.013022	
167	167	HS Batch 5	HS-273	Analyte		10.07	74272	1102411	0.067	bb	0.012776	
168	168	HS Batch 5	HS-274	Analyte		10.07	18340	612487	0.030	bb	0.005640	
169	169	HS Batch 5	HS-275	Analyte		10.07	5194	393563	0.013	bb	0.002478	
170	170	HS Batch 5	HS-276	Analyte		10.09	49560	433864	0.114	bb	0.021851	
171	171	HS Batch 5	HS-277	Analyte		10.07	36907	813521	0.045	bb	0.008569	
172	172	HS Batch 5	HS-278	Analyte		10.07	18211	409521	0.044	bb	0.008398	
173	173	HS Batch 5	HS-279	Analyte		10.07	76314	408650	0.187	bb	0.036225	
174	174	HS Batch 5	HS-280	Analyte		10.07	6439	462089	0.014	bb	0.002617	
175	175	HS Batch 5	HS-281	Analyte		10.09	65168	450592	0.145	bb	0.027827	
176	176	HS Batch 5	HS-282	Analyte		10.07	4760	363538	0.013	bb	0.002459	
177	177	HS Batch 5	HS-283	Analyte		10.07	9309	482467	0.019	bb	0.003627	
178	178	HS Batch 5	HS-5_242_1911_E	Analyte		10.07	27822	512108	0.054	bb	0.010278	
179	179	HS Batch 5	HS-5_259_1911_E	Analyte		10.07	28756	502163	0.057	bb	0.010839	
180	180	HS Batch 5	HS-284	Analyte		10.07	8458	402393	0.021	bb	0.003953	
181	181	HS Batch 5	HS-285	Analyte		10.07	56290	988670	0.057	bb	0.010776	
182	182	HS Batch 5	HS-286	Analyte		10.07	27516	409902	0.067	bb	0.012729	
183	183	HS Batch 5	HS-287	Analyte		10.07	7509	390234	0.019	bb	0.003617	
184	184	HS Batch 5	HS-288	Analyte		10.07	45961	409297	0.112	bb	0.021473	
185	185	HS Batch 5	HS-289	Analyte		10.07	22886	337220	0.068	bb	0.012871	
186	186	HS Batch 5	HS-290	Analyte		10.07	23405	328088	0.071	bb	0.013538	
187	187	HS Batch 5	HS-291	Analyte		10.07	7638	444820	0.017	bb	0.003227	
188	188	HS Batch 5	HS-292	Analyte		10.07	67380	348654	0.193	bb	0.037537	
189	189	HS Batch 5	HS-293	Analyte		10.07	10924	463003	0.024	bb	0.004439	
190	190	HS Batch 5	HS-294	Analyte		10.07	165103	480531	0.344	bb	0.068844	
191	191	HS Batch 5	HS-295	Analyte		10.07	5858	361951	0.016	bb	0.003041	
192	192	HS Batch 5	HS-296	Analyte		10.07	10609	370270	0.029	bb	0.005395	
193	193	HS Batch 5	HS-5_242_1911_F	Analyte		10.07	20515	391121	0.052	bb	0.009919	
194	194	HS Batch 5	HS-5_259_1911_F	Analyte		10.07	20966	365996	0.057	bb	0.010843	
195	195	HS Batch 5	HS-297	Analyte		10.07	75767	608111	0.125	bb	0.023881	
196	196	HS Batch 5	HS-298	Analyte		10.07	12170	382286	0.032	bb	0.005998	
197	197	HS Batch 5	HS-299	Analyte		10.04	2141	384193	0.006	bb	0.001045	
198	198	HS Batch 5	HS-300	Analyte		10.07	22591	366356	0.062	bb	0.011681	
199	199	HS Batch 5	HS-301	Analyte		10.07	19879	688814	0.029	bb	0.005435	
200	200	HS Batch 5	HS-302	Analyte		10.07	6548	745564	0.009	bb	0.001648	
201	201	HS Batch 5	HS-303	Analyte		10.07	1403	223073	0.006	bb	0.001180	
202	202	HS Batch 5	HS-304	Analyte		10.07	4251	260740	0.016	bb	0.003063	
203	203	HS Batch 5	HS-305	Analyte		10.07	3219	297336	0.011	bb	0.002032	
204	204	HS Batch 5	HS-306	Analyte		10.07	5008	327892	0.015	bb	0.002869	
205	205	HS Batch 5	HS-307	Analyte		10.07	3901	236321	0.017	bb	0.003102	
206	206	HS Batch 5	HS-308	Analyte		10.07	11081	335477	0.033	bb	0.006225	
207	207	HS Batch 5	HS-309	Analyte		10.07	87959	661128	0.133	bb	0.025541	
208	208	HS Batch 5	HS-5_242_1911_G	Analyte		10.07	18166	352506	0.052	bb	0.009744	
209	209	HS Batch 5	HS-5_259_1911_G	Analyte		10.07	18748	361995	0.052	bb	0.009793	
210	210	HS Batch 5	BLANK_19112018_B	Blank		10.07	122			bb		

Compound 4:  Tremuloidin_2ion_isomer1

	#	ID	Name	Type	Std. Conc	RT	Area	IS Area	Response	Detection Flags	Conc.	%Dev
1	1	HS Batch 1	SalicinSTD_0015_0711_A	Standard	0.0000	8.73	423	435155	0.001	bb	0.182124	
2	2	HS Batch 1	SalicinSTD_003_0711_A	Standard	0.0000	8.80	1235	450292	0.003	bbI		
3	3	HS Batch 1	SalicinSTD_015_0711_A	Standard	0.0000			467967				
4	4	HS Batch 1	SalicinSTD_0375_0711_A	Standard	0.0000	8.70	152	469299	0.000	bb	0.051419	
5	5	HS Batch 1	BLANK_07112018_B	Blank				50				
6	6	HS Batch 1	SalicortinSTD_0015_0711_A	Standard	0.0150			505405				
7	7	HS Batch 1	SalicortinSTD_003_0711_A	Standard	0.0300	8.83	693	526289	0.001	bb	0.287369	857.9
8	8	HS Batch 1	SalicortinSTD_015_0711_A	Standard	0.1500	8.86	34	550080	0.000	bb	0.009434	-93.7
9	9	HS Batch 1	SalicortinSTD_0375_0711_A	Standard	0.3750	8.88	561	559202	0.001	bb	0.190037	-49.3
10	10	HS Batch 1	SalicortinSTD_075_0711_A	Standard	0.7500	8.78	216	535144	0.000	bb	0.065329	-91.3
11	11	HS Batch 1	SalicortinSTD_100_0711_A	Standard	1.0000	8.65	62	538973	0.000	bb	0.017753	-98.2
12	12	HS Batch 1	BLANK_07112018_C	Blank				156				
13	13	HS Batch 1	TremulacinSTD_0015_0711_A	Standard	0.0000	8.68	598	544691	0.001	bb	0.215058	
14	14	HS Batch 1	TremulacinSTD_003_0711_A	Standard	0.0000	8.83	684	614746	0.001	bb	0.219491	
15	15	HS Batch 1	TremulacinSTD_015_0711_A	Standard	0.0000	8.83	174	650126	0.000	bb	0.042090	
16	16	HS Batch 1	TremulacinSTD_0375_0711_A	Standard	0.0000	8.78	39	590253	0.000	bb	0.009997	
17	17	HS Batch 1	TremulacinSTD_075_0711_A	Standard	0.0000	8.78	238	632565	0.000	bb	0.060518	
18	18	HS Batch 1	TremulacinSTD_100_0711_A	Standard	0.0000	8.91	589	601401	0.001	bb	0.184036	
19	19	HS Batch 1	BLANK_07112018_D	Blank				286				
20	20	HS Batch 1	TremuloidinSTD_0015_0711_A	Standard	0.0000	8.88	47	592642	0.000	bb	0.012015	
21	21	HS Batch 1	TremuloidinSTD_003_0711_A	Standard	0.0000			599975				
22	22	HS Batch 1	TremuloidinSTD_015_0711_A	Standard	0.0000	8.55	28	613942	0.000	bb	0.006846	
23	23	HS Batch 1	TremuloidinSTD_0375_0711_A	Standard	0.0000			614047				
24	24	HS Batch 4	BLANK_16112018_A	Blank		8.84	103	12	8.540	bbI		
25	25	HS Batch 4	HS-4_221_1611_A	Analyte		8.86	3469	1109150	0.003	bbI		
26	26	HS Batch 4	HS-4_251_1211_A	Analyte		8.81	4783	1183912	0.004	bbI		
27	27	HS Batch 4	HS-155	Analyte		8.76	354	1224713	0.000	bb	0.045715	
28	28	HS Batch 4	HS-156	Analyte		8.76	1846	1131466	0.002	bbI		
29	29	HS Batch 4	HS-157	Analyte		8.73	282	1117262	0.000	bb	0.039626	
30	30	HS Batch 4	HS-158	Analyte		8.73	596	1095665	0.001	bb	0.090635	
31	31	HS Batch 4	HS-159	Analyte		8.73	1865	1127649	0.002	bbI		
32	32	HS Batch 4	HS-160	Analyte		8.71	1932	1141760	0.002	bbI		
33	33	HS Batch 4	HS-161	Analyte		8.71	2281	1106698	0.002	bbI		
34	34	HS Batch 4	HS-162	Analyte		8.68	2888	1166177	0.002	bbI		
35	35	HS Batch 4	HS-163	Analyte		8.68	2987	1149224	0.003	bbI		
36	36	HS Batch 4	HS-164	Analyte		8.66	2158	1107925	0.002	bbI		
37	37	HS Batch 4	HS-165	Analyte		8.66	2988	1204398	0.002	bbI		
38	38	HS Batch 4	HS-166	Analyte		8.66	1476	1114559	0.001	bb	0.290458	
39	39	HS Batch 4	HS-167	Analyte		8.66	4542	1141968	0.004	bbI		
40	40	HS Batch 4	HS-4_221_1611_B	Analyte		8.66	3828	1208772	0.003	bbI		
41	41	HS Batch 4	HS-4_251_1211_B	Analyte		8.66	4118	1197875	0.003	bbI		
42	42	HS Batch 4	HS-168	Analyte		8.63	1548	1113664	0.001	bb	0.319663	
43	43	HS Batch 4	HS-169	Analyte		8.63	3937	1256043	0.003	bbI		
44	44	HS Batch 4	HS-170	Analyte		8.63	6593	1110396	0.006	bbI		
45	45	HS Batch 4	HS-171	Analyte		8.63	818	1104706	0.001	bb	0.129565	
46	46	HS Batch 4	HS-172	Analyte		8.63	2498	1116993	0.002	bbI		
47	47	HS Batch 4	HS-173	Analyte		8.63	5512	1076033	0.005	bbI		
48	48	HS Batch 4	HS-174	Analyte		8.63	1242	1160698	0.001	bb	0.207487	
49	49	HS Batch 4	HS-175	Analyte		8.63	8804	1101753	0.008	bbI		
50	50	HS Batch 4	HS-176	Analyte		8.63	2620	1104924	0.002	bbI		
51	51	HS Batch 4	HS-177	Analyte		8.61	940	1111400	0.001	bb	0.152310	
52	52	HS Batch 4	HS-178	Analyte		8.61	1015	1143047	0.001	bb	0.161898	
53	53	HS Batch 4	HS-179	Analyte		8.61	2936	1111821	0.003	bbI		
54	54	HS Batch 4	HS-180	Analyte		8.61	393	1131823	0.000	bb	0.055550	
55	55	HS Batch 4	HS-4_221_1611_C	Analyte		8.61	1524	1193476	0.001	bb	0.272117	
56	56	HS Batch 4	HS-4_251_1211_C	Analyte		8.61	2117	1231180	0.002	bbI		
57	57	HS Batch 4	HS-181	Analyte		8.61	1930	1289802	0.001	bb	0.387639	
58	58	HS Batch 4	HS-182	Analyte		8.61	1800	1128403	0.002	bbI		
59	59	HS Batch 4	HS-183	Analyte		8.61	1772	1116293	0.002	bbI		
60	60	HS Batch 4	HS-184	Analyte		8.61	403	1123151	0.000	bb	0.057499	
61	61	HS Batch 4	HS-185	Analyte		8.58	36	1134531	0.000	bb	0.004767	
62	62	HS Batch 4	HS-186	Analyte		8.61	516	1124310	0.000	bb	0.075123	
63	63	HS Batch 4	HS-187	Analyte		8.58	177	1176438	0.000	bb	0.023197	
64	64	HS Batch 4	HS-188	Analyte		8.61	950	1146641	0.001	bb	0.148475	
65	65	HS Batch 4	HS-189	Analyte		8.58	69	1172607	0.000	bb	0.008872	
66	66	HS Batch 4	HS-190	Analyte		8.58	192	1157882	0.000	bb	0.025644	
67	67	HS Batch 4	HS-191	Analyte		8.61	2143	1177081	0.002	bbI		
68	68	HS Batch 4	HS-192	Analyte		8.61	762	1231133	0.001	bb	0.105072	
69	69	HS Batch 4	HS-193	Analyte		8.63	1271	1163561	0.001	bb	0.213629	
70	70	HS Batch 4	HS-4_221_1611_D	Analyte		8.63	2370	1255636	0.002	bbI		
71	71	HS Batch 4	HS-4_251_1211_D	Analyte		8.63	2783	1287467	0.002	bbI		
72	72	HS Batch 4	HS-194	Analyte		8.63	2203	1154907	0.002	bbI		
73	73	HS Batch 4	HS-195	Analyte		8.63	2154	1168790	0.002	bbI		
74	74	HS Batch 4	HS-196	Analyte		8.66	3883	1154939	0.003	bbI		
75	75	HS Batch 4	HS-197	Analyte		8.66	4026	1191385	0.003	bbI		
76	76	HS Batch 4	HS-198	Analyte		8.66	15006	1199651	0.013	bbI		
77	77	HS Batch 4	HS-199	Analyte		8.66	4877	1180117	0.004	bbI		
78	78	HS Batch 4	HS-200	Analyte		8.63	3511	1153131	0.003	bbI		
79	79	HS Batch 4	HS-201	Analyte		8.63	2197	1153695	0.002	bbI		
80	80	HS Batch 4	HS-202	Analyte		8.66	1714	1104601	0.002	bbI		
81	81	HS Batch 4	HS-203	Analyte		8.63	2887	1130699	0.003	bbI		
82	82	HS Batch 4	HS-204	Analyte		8.63	1721	1088877	0.002	bbI		
83	83	HS Batch 4	HS-206	Analyte		8.63	2248	1133807	0.002	bbI		
84	84	HS Batch 4	HS-4_221_1611_E	Analyte		8.66	3856	1292952	0.003	bbI		
85	85	HS Batch 4	HS-4_251_1211_E	Analyte		8.66	4332	1275498	0.003	bbI		
86	86	HS Batch 4	HS-208	Analyte		8.66	5037	1533124	0.003	bbI		
87	87	HS Batch 4	HS-209	Analyte		8.66	2881	1092866	0.003	bbI		
88	88	HS Batch 4	HS-210	Analyte		8.66	7745	1121432	0.007	bbI		
89	89	HS Batch 4	HS-211	Analyte		8.63	652	1166616	0.001	bb	0.093542	
90	90	HS Batch 4	HS-212	Analyte		8.66	2088	1157161	0.002	bbI		
91	91	HS Batch 4	HS-213	Analyte		8.63	2378	1160037	0.002	bbI		
92	92	HS Batch 4	HS-214	Analyte		8.66	418	1209801	0.000	bb	0.055269	
93	93	HS Batch 4	HS-215	Analyte		8.66	1968	1193152	0.002	bbI		
94	94	HS Batch 4	HS-216	Analyte		8.63	670	1162518	0.001	bb	0.096886	
95	95	HS Batch 4	HS-217	Analyte		8.63	835	1155210	0.001	bb	0.125915	
96	96	HS Batch 4	HS-218	Analyte		8.63	643	1179611	0.001	bb	0.090851	
97	97	HS Batch 4	HS-219	Analyte		8.66	5268	1151241	0.005	bbI		
98	98	HS Batch 4	HS-220	Analyte		8.63	6702	1124413	0.006	bbI		
99	99	HS Batch 4	HS-4_221_1611_F	Analyte		8.66	4142	1316943	0.003	bbI		
100	100	HS Batch 4	HS-4_251_1211_F	Analyte		8.66	4417	1308586	0.003	bbI		
101	101	HS Batch 4	HS-221	Analyte		8.66	3618	1177048	0.003	bbI		
102	102	HS Batch 4	HS-222	Analyte		8.66	657	1190313	0.001	bb	0.092232	
103	103	HS Batch 4	HS-223	Analyte		8.63	2732	1152904	0.002	bbI		
104	104	HS Batch 4	HS-224	Analyte		8.66	2583	1194531	0.002	bbI		
105	105	HS Batch 4	HS-225	Analyte		8.66	4930	1165530	0.004	bbI		
106	106	HS Batch 4	HS-226	Analyte		8.63	360	1203525	0.000	bb	0.047403	
107	107	HS Batch 4	HS-227	Analyte		8.66	1537	1252973	0.001	bb	0.254564	
108	108	HS Batch 4	HS-228	Analyte		8.66	2481	1232892	0.002	bbI		
109	109	HS Batch 4	HS-229	Analyte		8.66	5126	1259522	0.004	bbI		
110	110	HS Batch 4	HS-230	Analyte		8.66	2328	1202820	0.002	bbI		
111	111	HS Batch 4	HS-231	Analyte		8.63	5035	1194006	0.004	bbI		
112	112	HS Batch 4	HS-232	Analyte		8.66	4477	1263052	0.004	bbI		
113	113	HS Batch 4	HS-233	Analyte		8.66	2488	1233307	0.002	bbI		
114	114	HS Batch 4	HS-4_221_1611_G	Analyte		8.66	4724	1349906	0.003	bbI		
115	115	HS Batch 4	HS-4_251_1211_G	Analyte		8.66	5060	1360708	0.004	bbI		
116	116	HS Batch 4	BLANK_16112018_B	Blank		8.63	9	46	0.196	bbI		
117	117	HS Batch 5	BLANK_19112018_A	Blank				99				
118	118	HS Batch 5	HS-5_242_1911_A	Analyte		8.81	1015	394017	0.003	bbI		
119	119	HS Batch 5	HS-5_259_1911_A	Analyte		8.76	1250	439728	0.003	bbI		
120	120	HS Batch 5	HS-205_redo	Analyte		8.78	2066	422237	0.005	bbI		
121	121	HS Batch 5	HS-222_redo	Analyte		8.71	331	440670	0.001	bb	0.131690	
122	122	HS Batch 5	HS-234	Analyte		8.71	3699	769650	0.005	bbI		
123	123	HS Batch 5	HS-235	Analyte		8.71	539	471508	0.001	bb	0.228138	
124	124	HS Batch 5	HS-236	Analyte		8.68	137	504165	0.000	bb	0.042845	
125	125	HS Batch 5	HS-237	Analyte		8.68	2231	568884	0.004	bbI		
126	126	HS Batch 5	HS-238	Analyte		8.68	984	599875	0.002	bbI		
127	127	HS Batch 5	HS-239	Analyte		8.66	2238	862911	0.003	bbI		
128	128	HS Batch 5	HS-240	Analyte		8.68	8815	719578	0.012	bbI		
129	129	HS Batch 5	HS-241	Analyte		8.63	406	849564	0.000	bb	0.078509	
130	130	HS Batch 5	HS-242	Analyte		8.66	965	840425	0.001	bb	0.229698	
131	131	HS Batch 5	HS-243	Analyte		8.63	2968	1092329	0.003	bbI		
132	132	HS Batch 5	HS-244	Analyte		8.66	5376	781211	0.007	bbI		
133	133	HS Batch 5	HS-5_242_1911_B	Analyte		8.66	2466	771849	0.003	bbI		
134	134	HS Batch 5	HS-5_259_1911_B	Analyte		8.63	1746	758134	0.002	bbI		
135	135	HS Batch 5	HS-245	Analyte		8.63	3807	701705	0.005	bbI		
136	136	HS Batch 5	HS-246	Analyte		8.63	1931	694828	0.003	bbI		
137	137	HS Batch 5	HS-247	Analyte		8.61	552	622995	0.001	bb	0.161416	
138	138	HS Batch 5	HS-248	Analyte		8.63	1706	634110	0.003	bbI		
139	139	HS Batch 5	HS-249	Analyte		8.63	721	994752	0.001	bb	0.126263	
140	140	HS Batch 5	HS-250	Analyte		8.61	595	841453	0.001	bb	0.122575	
141	141	HS Batch 5	HS-251	Analyte		8.63	828	606889	0.001	bb	0.307849	
142	142	HS Batch 5	HS-252	Analyte		8.63	7193	678748	0.011	bbI		
143	143	HS Batch 5	HS-253	Analyte		8.63	168	585468	0.000	bb	0.045520	
144	144	HS Batch 5	HS-254	Analyte		8.66	1412	585724	0.002	bbI		
145	145	HS Batch 5	HS-255	Analyte		8.63	1570	666230	0.002	bbI		
146	146	HS Batch 5	HS-256	Analyte		8.63	302	550131	0.001	bb	0.091736	
147	147	HS Batch 5	HS-257	Analyte		8.66	543	563321	0.001	bb	0.179974	
148	148	HS Batch 5	HS-5_242_1911_C	Analyte		8.66	914	612160	0.001	bb	0.384513	
149	149	HS Batch 5	HS-5_259_1911_C	Analyte		8.63	975	592633	0.002	bbI		
150	150	HS Batch 5	HS-258	Analyte		8.68	43	548343	0.000	bb	0.012046	
151	151	HS Batch 5	HS-259	Analyte		8.66	793	574386	0.001	bb	0.315003	
152	152	HS Batch 5	HS-260	Analyte		8.66	1314	787409	0.002	bbI		
153	153	HS Batch 5	HS-261	Analyte		8.63	539	521714	0.001	bb	0.197387	
154	154	HS Batch 5	HS-262	Analyte		8.66	1185	536107	0.002	bbI		
155	155	HS Batch 5	HS-263	Analyte		8.66	542	792102	0.001	bb	0.118052	
156	156	HS Batch 5	HS-264	Analyte		8.68	1171	529925	0.002	bbI		
157	157	HS Batch 5	HS-265	Analyte		8.68	184	726374	0.000	bb	0.039710	
158	158	HS Batch 5	HS-266	Analyte		8.68	411	634650	0.001	bb	0.110532	
159	159	HS Batch 5	HS-267	Analyte		8.68	467	503633	0.001	bb	0.171203	
160	160	HS Batch 5	HS-268	Analyte		8.68	849	534358	0.002	bbI		
161	161	HS Batch 5	HS-269	Analyte		8.68	827	563781	0.001	bb	0.364477	
162	162	HS Batch 5	HS-270	Analyte		8.68	1185	645620	0.002	bbI		
163	163	HS Batch 5	HS-5_242_1911_D	Analyte		8.71	1664	475350	0.004	bbI		
164	164	HS Batch 5	HS-5_259_1911_D	Analyte		8.71	1898	505253	0.004	bbI		
165	165	HS Batch 5	HS-271	Analyte		8.71	2335	702329	0.003	bbI		
166	166	HS Batch 5	HS-272	Analyte		8.71	635	470268	0.001	bb	0.300881	
167	167	HS Batch 5	HS-273	Analyte		8.68	3037	1102411	0.003	bbI		
168	168	HS Batch 5	HS-274	Analyte		8.71	1641	612487	0.003	bbI		
169	169	HS Batch 5	HS-275	Analyte		8.73	1104	393563	0.003	bbI		
170	170	HS Batch 5	HS-276	Analyte		8.71	1179	433864	0.003	bbI		
171	171	HS Batch 5	HS-277	Analyte		8.71	1575	813521	0.002	bbI		
172	172	HS Batch 5	HS-278	Analyte		8.71	2499	409521	0.006	bbI		
173	173	HS Batch 5	HS-279	Analyte		8.71	363	408650	0.001	bb	0.162213	
174	174	HS Batch 5	HS-280	Analyte		8.71	1035	462089	0.002	bbI		
175	175	HS Batch 5	HS-281	Analyte		8.71	2435	450592	0.005	bbI		
176	176	HS Batch 5	HS-282	Analyte		8.71	1117	363538	0.003	bbI		
177	177	HS Batch 5	HS-283	Analyte		8.71	12130	482467	0.025	bbI		
178	178	HS Batch 5	HS-5_242_1911_E	Analyte		8.68	1246	512108	0.002	bbI		
179	179	HS Batch 5	HS-5_259_1911_E	Analyte		8.68	1419	502163	0.003	bbI		
180	180	HS Batch 5	HS-284	Analyte		8.68	839	402393	0.002	bbI		
181	181	HS Batch 5	HS-285	Analyte		8.68	2443	988670	0.002	bbI		
182	182	HS Batch 5	HS-286	Analyte		8.68	647	409902	0.002	bbI		
183	183	HS Batch 5	HS-287	Analyte		8.68	1500	390234	0.004	bbI		
184	184	HS Batch 5	HS-288	Analyte		8.68	266	409297	0.001	bb	0.110877	
185	185	HS Batch 5	HS-289	Analyte		8.71	625	337220	0.002	bbI		
186	186	HS Batch 5	HS-290	Analyte		8.68	1639	328088	0.005	bbI		
187	187	HS Batch 5	HS-291	Analyte		8.66	1386	444820	0.003	bbI		
188	188	HS Batch 5	HS-292	Analyte		8.63	323	348654	0.001	bb	0.170742	
189	189	HS Batch 5	HS-293	Analyte		8.61	144	463003	0.000	bb	0.049515	
190	190	HS Batch 5	HS-294	Analyte		8.63	775	480531	0.002	bbI		
191	191	HS Batch 5	HS-295	Analyte		8.63	212	361951	0.001	bb	0.098497	
192	192	HS Batch 5	HS-296	Analyte		8.66	1219	370270	0.003	bbI		
193	193	HS Batch 5	HS-5_242_1911_F	Analyte		8.63	1200	391121	0.003	bbI		
194	194	HS Batch 5	HS-5_259_1911_F	Analyte		8.63	1295	365996	0.004	bbI		
195	195	HS Batch 5	HS-297	Analyte		8.63	147	608111	0.000	bb	0.038018	
196	196	HS Batch 5	HS-298	Analyte		8.66	480	382286	0.001	bb	0.264675	
197	197	HS Batch 5	HS-299	Analyte		8.66	2681	384193	0.007	bbI		
198	198	HS Batch 5	HS-300	Analyte		8.63	736	366356	0.002	bbI		
199	199	HS Batch 5	HS-301	Analyte		8.66	1624	688814	0.002	bbI		
200	200	HS Batch 5	HS-302	Analyte		8.66	3102	745564	0.004	bbI		
201	201	HS Batch 5	HS-303	Analyte		8.63	852	223073	0.004	bbI		
202	202	HS Batch 5	HS-304	Analyte		8.66	772	260740	0.003	bbI		
203	203	HS Batch 5	HS-305	Analyte		8.66	553	297336	0.002	bbI		
204	204	HS Batch 5	HS-306	Analyte		8.66	3481	327892	0.011	bbI		
205	205	HS Batch 5	HS-307	Analyte		8.63	837	236321	0.004	bbI		
206	206	HS Batch 5	HS-308	Analyte		8.66	783	335477	0.002	bbI		
207	207	HS Batch 5	HS-309	Analyte		8.66	1588	661128	0.002	bbI		
208	208	HS Batch 5	HS-5_242_1911_G	Analyte		8.66	750	352506	0.002	bbI		
209	209	HS Batch 5	HS-5_259_1911_G	Analyte		8.66	913	361995	0.003	bbI		
210	210	HS Batch 5	BLANK_19112018_B	Blank		8.73	9			bb		

Compound 5:  Tremuloidin_2ion_isomer2

	#	ID	Name	Type	Std. Conc	RT	Area	IS Area	Response	Detection Flags	Conc.	%Dev
1	1	HS Batch 1	SalicinSTD_0015_0711_A	Standard	0.0000	9.11	583	435155	0.001	bb	0.305966	
2	2	HS Batch 1	SalicinSTD_003_0711_A	Standard	0.0000	9.26	74	450292	0.000	bb	0.029834	
3	3	HS Batch 1	SalicinSTD_015_0711_A	Standard	0.0000	9.19	347	467967	0.001	bb	0.146888	
4	4	HS Batch 1	SalicinSTD_0375_0711_A	Standard	0.0000			469299				
5	5	HS Batch 1	BLANK_07112018_B	Blank				50				
6	6	HS Batch 1	SalicortinSTD_0015_0711_A	Standard	0.0150	9.21	307	505405	0.001	bb	0.117665	684.4
7	7	HS Batch 1	SalicortinSTD_003_0711_A	Standard	0.0300			526289				
8	8	HS Batch 1	SalicortinSTD_015_0711_A	Standard	0.1500	9.21	504	550080	0.001	bb	0.187961	25.3
9	9	HS Batch 1	SalicortinSTD_0375_0711_A	Standard	0.3750	9.47	584	559202	0.001	bb	0.220707	-41.1
10	10	HS Batch 1	SalicortinSTD_075_0711_A	Standard	0.7500	9.54	258	535144	0.000	bb	0.091280	-87.8
11	11	HS Batch 1	SalicortinSTD_100_0711_A	Standard	1.0000	9.42	1427	538973	0.003	bbI		-100.0
12	12	HS Batch 1	BLANK_07112018_C	Blank		9.34	505	156	3.240	bbI		
13	13	HS Batch 1	TremulacinSTD_0015_0711_A	Standard	0.0000	9.21	50	544691	0.000	bb	0.016296	
14	14	HS Batch 1	TremulacinSTD_003_0711_A	Standard	0.0000			614746				
15	15	HS Batch 1	TremulacinSTD_015_0711_A	Standard	0.0000	9.26	229	650126	0.000	bb	0.065251	
16	16	HS Batch 1	TremulacinSTD_0375_0711_A	Standard	0.0000	9.47	505	590253	0.001	bb	0.173581	
17	17	HS Batch 1	TremulacinSTD_075_0711_A	Standard	0.0000			632565				
18	18	HS Batch 1	TremulacinSTD_100_0711_A	Standard	0.0000	9.16	521	601401	0.001	bb	0.176092	
19	19	HS Batch 1	BLANK_07112018_D	Blank				286				
20	20	HS Batch 1	TremuloidinSTD_0015_0711_A	Standard	0.0000	9.26	24	592642	0.000	bb	0.007206	
21	21	HS Batch 1	TremuloidinSTD_003_0711_A	Standard	0.0000	9.34	123	599975	0.000	bb	0.037262	
22	22	HS Batch 1	TremuloidinSTD_015_0711_A	Standard	0.0000	9.19	631	613942	0.001	bb	0.216358	
23	23	HS Batch 1	TremuloidinSTD_0375_0711_A	Standard	0.0000			614047				
24	24	HS Batch 4	BLANK_16112018_A	Blank				12				
25	25	HS Batch 4	HS-4_221_1611_A	Analyte		9.40	877	1109150	0.001	bb	0.158200	
26	26	HS Batch 4	HS-4_251_1211_A	Analyte		9.35	819	1183912	0.001	bb	0.135749	
27	27	HS Batch 4	HS-155	Analyte		9.32	332	1224713	0.000	bb	0.049705	
28	28	HS Batch 4	HS-156	Analyte		9.32	1644	1131466	0.001	bb	0.345149	
29	29	HS Batch 4	HS-157	Analyte		9.30	2353	1117262	0.002	bbI		
30	30	HS Batch 4	HS-158	Analyte		9.30	802	1095665	0.001	bb	0.144862	
31	31	HS Batch 4	HS-159	Analyte		9.30	1599	1127649	0.001	bb	0.332714	
32	32	HS Batch 4	HS-160	Analyte		9.27	820	1141760	0.001	bb	0.141657	
33	33	HS Batch 4	HS-161	Analyte		9.24	2426	1106698	0.002	bbI		
34	34	HS Batch 4	HS-162	Analyte		9.22	6220	1166177	0.005	bbI		
35	35	HS Batch 4	HS-163	Analyte		9.22	4329	1149224	0.004	bbI		
36	36	HS Batch 4	HS-164	Analyte		9.22	5117	1107925	0.005	bbI		
37	37	HS Batch 4	HS-165	Analyte		9.19	2923	1204398	0.002	bbI		
38	38	HS Batch 4	HS-166	Analyte		9.19	2707	1114559	0.002	bbI		
39	39	HS Batch 4	HS-167	Analyte		9.19	3188	1141968	0.003	bbI		
40	40	HS Batch 4	HS-4_221_1611_B	Analyte		9.17	1373	1208772	0.001	bb	0.245332	
41	41	HS Batch 4	HS-4_251_1211_B	Analyte		9.17	1745	1197875	0.001	bb	0.346444	
42	42	HS Batch 4	HS-168	Analyte		9.17	2035	1113664	0.002	bb	0.537639	
